tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2016-12-03,25.0,31.0,29.0,34.0,8.0,34.0,O3,1,DKI2
2016-12-04,38.0,31.0,28.0,35.0,5.0,38.0,PM10,1,DKI1
2016-12-05,23.0,31.0,26.0,36.0,6.0,36.0,O3,1,DKI2
2016-12-06,29.0,31.0,28.0,42.0,7.0,42.0,O3,1,DKI3
2016-12-07,54.0,31.0,28.0,56.0,7.0,56.0,O3,2,DKI2
2016-12-08,61.0,32.0,35.0,74.0,8.0,74.0,O3,2,DKI3
2016-12-09,55.0,31.0,28.0,54.0,10.0,55.0,PM10,2,DKI3
2016-12-10,48.0,31.0,25.0,36.0,14.0,48.0,PM10,1,DKI4
2016-12-11,35.0,31.0,27.0,50.0,8.0,50.0,O3,1,DKI3
2016-12-12,32.0,31.0,33.0,54.0,9.0,54.0,O3,2,DKI2
2016-12-13,47.0,32.0,28.0,46.0,16.0,47.0,PM10,1,DKI4
2016-12-14,39.0,32.0,27.0,53.0,20.0,53.0,O3,2,DKI2
2016-12-15,45.0,31.0,53.0,33.0,12.0,53.0,CO,2,DKI5
2016-12-16,34.0,31.0,29.0,39.0,8.0,39.0,O3,1,DKI2
2016-12-17,34.0,30.0,25.0,40.0,11.0,40.0,O3,1,DKI2
2016-12-18,33.0,29.0,45.0,48.0,13.0,48.0,O3,1,DKI2
2016-12-19,28.0,29.0,25.0,37.0,12.0,37.0,O3,1,DKI2
2016-12-20,22.0,31.0,22.0,34.0,4.0,34.0,O3,1,DKI2
2016-12-21,23.0,32.0,23.0,37.0,5.0,37.0,O3,1,DKI2
2016-12-22,28.0,32.0,24.0,34.0,5.0,34.0,O3,1,DKI2
2016-12-23,22.0,31.0,28.0,34.0,5.0,34.0,O3,1,DKI3
2016-12-24,25.0,31.0,29.0,39.0,4.0,39.0,O3,1,DKI2
2016-12-25,30.0,31.0,29.0,42.0,5.0,42.0,O3,1,DKI2
2016-12-26,52.0,32.0,39.0,66.0,21.0,66.0,O3,2,DKI5
2016-12-27,29.0,31.0,34.0,54.0,17.0,54.0,O3,2,DKI5
2016-12-28,30.0,32.0,30.0,41.0,6.0,41.0,O3,1,DKI2
2016-12-29,37.0,32.0,33.0,41.0,7.0,41.0,O3,1,DKI3
2016-12-30,66.0,32.0,40.0,41.0,12.0,66.0,PM10,2,DKI3
2016-12-31,55.0,33.0,44.0,59.0,14.0,59.0,O3,2,DKI2
