tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2013-12-05,53.0,39.0,23.0,133.0,19.0,133.0,O3,3,DKI5
2013-12-06,70.0,54.0,27.0,102.0,18.0,102.0,O3,3,DKI4
2013-12-07,57.0,30.0,27.0,100.0,17.0,100.0,O3,2,DKI4
2013-12-08,59.0,35.0,32.0,117.0,17.0,117.0,O3,3,DKI4
2013-12-09,62.0,29.0,33.0,88.0,23.0,88.0,O3,2,DKI4
2013-12-10,56.0,30.0,42.0,142.0,17.0,142.0,O3,3,DKI5
2013-12-11,64.0,50.0,37.0,96.0,18.0,96.0,O3,2,DKI4
2013-12-12,51.0,19.0,34.0,53.0,20.0,53.0,O3,2,DKI2
2013-12-13,56.0,22.0,57.0,52.0,17.0,57.0,CO,2,DKI1
2013-12-14,39.0,11.0,38.0,79.0,11.0,79.0,O3,2,DKI4
2013-12-15,64.0,25.0,66.0,101.0,16.0,101.0,O3,3,DKI4
2013-12-16,58.0,6.0,41.0,141.0,21.0,141.0,O3,3,DKI2
2013-12-17,52.0,6.0,39.0,132.0,21.0,132.0,O3,3,DKI4
2013-12-18,75.0,4.0,65.0,123.0,21.0,123.0,O3,3,DKI4
2013-12-19,61.0,5.0,32.0,117.0,17.0,117.0,O3,3,DKI4
2013-12-20,63.0,6.0,50.0,79.0,15.0,79.0,O3,2,DKI4
2013-12-21,41.0,6.0,50.0,34.0,9.0,50.0,CO,1,DKI1
2013-12-22,26.0,6.0,50.0,54.0,9.0,54.0,O3,2,DKI4
2013-12-23,31.0,7.0,50.0,53.0,12.0,53.0,O3,2,DKI4
2013-12-24,40.0,6.0,32.0,47.0,10.0,47.0,O3,1,DKI4
2013-12-25,57.0,9.0,32.0,63.0,12.0,63.0,O3,2,DKI1
2013-12-26,57.0,7.0,27.0,72.0,15.0,72.0,O3,2,DKI4
2013-12-27,72.0,10.0,61.0,71.0,17.0,72.0,PM10,2,DKI4
2013-12-28,67.0,7.0,50.0,65.0,11.0,67.0,PM10,2,DKI4
2013-12-29,53.0,8.0,21.0,63.0,12.0,63.0,O3,2,DKI4
2013-12-30,41.0,10.0,26.0,67.0,12.0,67.0,O3,2,DKI4
2013-12-31,28.0,6.0,26.0,69.0,13.0,69.0,O3,2,DKI4
