tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2018-12-06,61.0,27.0,33.0,94.0,17.0,94.0,O3,2,DKI3
2018-12-07,59.0,40.0,29.0,134.0,15.0,134.0,O3,3,DKI3
2018-12-08,68.0,25.0,30.0,134.0,27.0,134.0,O3,3,DKI2
2018-12-09,60.0,25.0,25.0,104.0,19.0,104.0,O3,3,DKI2
2018-12-10,68.0,24.0,32.0,137.0,19.0,137.0,O3,3,DKI2
2018-12-11,82.0,26.0,50.0,123.0,34.0,123.0,O3,3,DKI2
2018-12-12,58.0,26.0,31.0,214.0,22.0,214.0,O3,4,DKI2
2018-12-13,52.0,26.0,24.0,117.0,26.0,117.0,O3,3,DKI2
2018-12-14,50.0,24.0,21.0,92.0,18.0,92.0,O3,2,DKI3
2018-12-15,37.0,24.0,16.0,47.0,6.0,47.0,O3,1,DKI2
2018-12-16,46.0,25.0,11.0,63.0,9.0,63.0,O3,2,DKI2
2018-12-17,41.0,30.0,12.0,128.0,12.0,128.0,O3,3,DKI2
2018-12-18,51.0,27.0,16.0,160.0,14.0,160.0,O3,3,DKI2
2018-12-19,62.0,27.0,24.0,195.0,19.0,195.0,O3,3,DKI2
2018-12-20,55.0,27.0,24.0,97.0,18.0,97.0,O3,2,DKI3
2018-12-21,41.0,25.0,19.0,64.0,17.0,64.0,O3,2,DKI3
2018-12-22,58.0,32.0,21.0,66.0,18.0,66.0,O3,2,DKI3
2018-12-23,48.0,26.0,19.0,44.0,21.0,48.0,PM10,1,DKI1
2018-12-24,34.0,24.0,9.0,45.0,5.0,45.0,O3,1,DKI3
2018-12-25,29.0,24.0,7.0,70.0,4.0,70.0,O3,2,DKI3
2018-12-26,31.0,25.0,7.0,69.0,5.0,69.0,O3,2,DKI3
2018-12-27,29.0,25.0,15.0,55.0,6.0,55.0,O3,2,DKI1
2018-12-28,33.0,24.0,7.0,63.0,3.0,63.0,O3,2,DKI1
2018-12-29,30.0,24.0,6.0,50.0,8.0,50.0,O3,1,DKI3
2018-12-30,48.0,12.0,6.0,53.0,4.0,53.0,O3,2,DKI3
2018-12-31,44.0,18.0,6.0,43.0,4.0,44.0,PM10,1,DKI3
