tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2019-12-06,54.0,37.0,22.0,91.0,12.0,91.0,O3,2,DKI5
2019-12-07,55.0,38.0,26.0,84.0,11.0,84.0,O3,2,DKI4
2019-12-08,64.0,37.0,34.0,61.0,11.0,64.0,PM10,2,DKI2
2019-12-09,64.0,38.0,36.0,69.0,10.0,69.0,O3,2,DKI5
2019-12-10,77.0,37.0,55.0,89.0,9.0,89.0,O3,2,DKI2
2019-12-11,52.0,37.0,23.0,55.0,9.0,55.0,O3,2,DKI3
2019-12-12,56.0,34.0,26.0,111.0,13.0,111.0,O3,3,DKI4
2019-12-13,63.0,34.0,30.0,117.0,10.0,117.0,O3,3,DKI4
2019-12-14,53.0,35.0,21.0,136.0,14.0,136.0,O3,3,DKI5
2019-12-15,68.0,23.0,28.0,107.0,16.0,107.0,O3,3,DKI5
2019-12-16,61.0,36.0,29.0,125.0,13.0,125.0,O3,3,DKI4
2019-12-17,61.0,34.0,22.0,143.0,13.0,143.0,O3,3,DKI4
2019-12-18,61.0,35.0,25.0,159.0,11.0,159.0,O3,3,DKI4
2019-12-19,48.0,35.0,20.0,86.0,10.0,86.0,O3,2,DKI4
2019-12-20,56.0,35.0,29.0,120.0,10.0,120.0,O3,3,DKI4
2019-12-21,71.0,35.0,30.0,155.0,19.0,155.0,O3,3,DKI5
2019-12-22,63.0,35.0,24.0,91.0,12.0,91.0,O3,2,DKI4
2019-12-23,74.0,37.0,31.0,184.0,14.0,184.0,O3,3,DKI5
2019-12-24,74.0,36.0,28.0,87.0,14.0,87.0,O3,2,DKI3
2019-12-25,71.0,37.0,29.0,120.0,13.0,120.0,O3,3,DKI4
2019-12-26,71.0,35.0,30.0,155.0,19.0,155.0,O3,3,DKI5
2019-12-27,63.0,35.0,24.0,91.0,12.0,91.0,O3,2,DKI4
2019-12-28,74.0,37.0,31.0,184.0,14.0,184.0,O3,3,DKI5
2019-12-29,74.0,36.0,28.0,87.0,14.0,87.0,O3,2,DKI3
2019-12-30,71.0,37.0,29.0,120.0,13.0,120.0,O3,3,DKI4
2019-12-31,74.0,37.0,31.0,184.0,14.0,184.0,O3,3,DKI5
