tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2017-12-05,37.0,50.0,27.0,50.0,7.0,50.0,SO2,1,DKI2
2017-12-06,43.0,51.0,29.0,95.0,21.0,95.0,O3,2,DKI2
2017-12-07,43.0,51.0,29.0,77.0,21.0,77.0,O3,2,DKI3
2017-12-08,41.0,51.0,27.0,77.0,19.0,77.0,O3,2,DKI3
2017-12-09,25.0,51.0,29.0,73.0,14.0,73.0,O3,2,DKI3
2017-12-10,24.0,51.0,25.0,38.0,6.0,51.0,SO2,2,DKI2
2017-12-11,31.0,51.0,27.0,35.0,11.0,51.0,SO2,2,DKI2
2017-12-12,24.0,27.0,36.0,46.0,9.0,46.0,O3,1,DKI3
2017-12-13,27.0,51.0,38.0,34.0,10.0,51.0,SO2,2,DKI2
2017-12-14,35.0,51.0,28.0,59.0,23.0,59.0,O3,2,DKI3
2017-12-15,41.0,51.0,27.0,47.0,18.0,51.0,SO2,2,DKI2
2017-12-16,63.0,51.0,38.0,50.0,18.0,63.0,PM10,2,DKI4
2017-12-17,33.0,51.0,31.0,45.0,11.0,51.0,SO2,2,DKI2
2017-12-18,30.0,52.0,30.0,41.0,8.0,52.0,SO2,2,DKI2
2017-12-19,33.0,52.0,27.0,45.0,11.0,52.0,SO2,2,DKI2
2017-12-20,39.0,52.0,31.0,50.0,12.0,52.0,SO2,2,DKI2
2017-12-21,37.0,52.0,28.0,53.0,15.0,53.0,O3,2,DKI3
2017-12-22,29.0,52.0,37.0,52.0,12.0,52.0,SO2,2,DKI2
2017-12-23,34.0,52.0,27.0,56.0,9.0,56.0,O3,2,DKI2
2017-12-24,38.0,30.0,29.0,43.0,7.0,43.0,O3,1,DKI2
2017-12-25,30.0,29.0,26.0,31.0,5.0,31.0,O3,1,DKI2
2017-12-26,38.0,30.0,26.0,40.0,5.0,40.0,O3,1,DKI3
2017-12-27,55.0,30.0,26.0,43.0,11.0,55.0,PM10,2,DKI4
2017-12-28,31.0,30.0,26.0,48.0,18.0,48.0,O3,1,DKI4
2017-12-29,72.0,35.0,38.0,84.0,16.0,84.0,O3,2,DKI3
2017-12-30,60.0,34.0,31.0,81.0,15.0,81.0,O3,2,DKI3
2017-12-31,63.0,33.0,40.0,43.0,14.0,63.0,PM10,2,DKI4
