tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2015-12-02,72.0,20.0,25.0,111.0,20.0,111.0,O3,3,DKI2
2015-12-03,71.0,32.0,32.0,82.0,26.0,82.0,O3,2,DKI3
2015-12-04,66.0,30.0,30.0,84.0,24.0,84.0,O3,2,DKI3
2015-12-05,74.0,31.0,43.0,103.0,25.0,103.0,O3,3,DKI3
2015-12-06,71.0,34.0,40.0,79.0,20.0,79.0,O3,2,DKI4
2015-12-07,52.0,31.0,31.0,63.0,15.0,63.0,O3,2,DKI3
2015-12-08,70.0,32.0,25.0,57.0,21.0,70.0,PM10,2,DKI2
2015-12-09,62.0,31.0,31.0,65.0,20.0,65.0,O3,2,DKI2
2015-12-10,63.0,28.0,22.0,85.0,20.0,85.0,O3,2,DKI3
2015-12-11,66.0,27.0,31.0,85.0,23.0,85.0,O3,2,DKI2
2015-12-12,61.0,25.0,27.0,90.0,19.0,90.0,O3,2,DKI2
2015-12-13,61.0,25.0,49.0,61.0,17.0,61.0,PM10,2,DKI2
2015-12-14,35.0,21.0,24.0,40.0,9.0,40.0,O3,1,DKI2
2015-12-15,37.0,22.0,19.0,42.0,8.0,42.0,O3,1,DKI2
2015-12-16,36.0,19.0,19.0,44.0,11.0,44.0,O3,1,DKI2
2015-12-17,39.0,19.0,18.0,24.0,10.0,39.0,PM10,1,DKI1
2015-12-18,46.0,18.0,19.0,44.0,12.0,46.0,PM10,1,DKI1
2015-12-19,68.0,18.0,19.0,75.0,13.0,75.0,O3,2,DKI4
2015-12-20,51.0,18.0,35.0,97.0,13.0,97.0,O3,2,DKI4
2015-12-21,37.0,18.0,21.0,36.0,10.0,37.0,PM10,1,DKI1
2015-12-22,48.0,18.0,19.0,28.0,9.0,48.0,PM10,1,DKI1
2015-12-23,41.0,19.0,19.0,31.0,13.0,41.0,PM10,1,DKI1
2015-12-24,44.0,18.0,30.0,33.0,8.0,44.0,PM10,1,DKI5
2015-12-25,41.0,19.0,25.0,52.0,12.0,52.0,O3,2,DKI2
2015-12-26,44.0,19.0,30.0,46.0,9.0,46.0,O3,1,DKI3
2015-12-27,53.0,21.0,28.0,47.0,15.0,53.0,PM10,2,DKI5
2015-12-28,55.0,21.0,30.0,45.0,18.0,55.0,PM10,2,DKI5
2015-12-29,61.0,22.0,34.0,41.0,17.0,61.0,PM10,2,DKI5
2015-12-30,55.0,22.0,24.0,50.0,14.0,55.0,PM10,2,DKI1
2015-12-31,43.0,19.0,29.0,51.0,9.0,51.0,O3,2,DKI2
