tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2012-12-04,46.0,31.0,64.0,202.0,16.0,202.0,O3,4,DKI2
2012-12-05,57.0,39.0,35.0,197.0,11.0,197.0,O3,3,DKI5
2012-12-06,63.0,34.0,37.0,219.0,21.0,219.0,O3,4,DKI2
2012-12-07,74.0,13.0,58.0,221.0,19.0,221.0,O3,4,DKI4
2012-12-08,57.0,9.0,26.0,210.0,14.0,210.0,O3,4,DKI2
2012-12-09,58.0,7.0,38.0,228.0,16.0,228.0,O3,4,DKI2
2012-12-10,60.0,4.0,28.0,229.0,16.0,229.0,O3,4,DKI2
2012-12-11,70.0,13.0,31.0,209.0,19.0,209.0,O3,4,DKI3
2012-12-12,72.0,16.0,33.0,163.0,19.0,163.0,O3,3,DKI2
2012-12-13,64.0,6.0,39.0,135.0,24.0,135.0,O3,3,DKI2
2012-12-14,68.0,7.0,42.0,223.0,30.0,223.0,O3,4,DKI2
2012-12-15,63.0,5.0,61.0,214.0,17.0,214.0,O3,4,DKI2
2012-12-16,59.0,8.0,20.0,215.0,18.0,215.0,O3,4,DKI2
2012-12-17,53.0,7.0,32.0,124.0,20.0,124.0,O3,3,DKI2
2012-12-18,49.0,8.0,39.0,107.0,19.0,107.0,O3,3,DKI2
2012-12-19,65.0,6.0,51.0,168.0,18.0,168.0,O3,3,DKI2
2012-12-20,66.0,12.0,33.0,155.0,20.0,155.0,O3,3,DKI2
2012-12-21,55.0,9.0,29.0,185.0,14.0,185.0,O3,3,DKI2
2012-12-22,52.0,2.0,39.0,217.0,12.0,217.0,O3,4,DKI2
2012-12-23,43.0,4.0,35.0,209.0,13.0,209.0,O3,4,DKI2
2012-12-24,53.0,9.0,21.0,178.0,13.0,178.0,O3,3,DKI2
2012-12-25,45.0,4.0,20.0,192.0,10.0,192.0,O3,3,DKI2
2012-12-26,38.0,3.0,31.0,205.0,16.0,205.0,O3,4,DKI2
2012-12-27,45.0,6.0,30.0,218.0,12.0,218.0,O3,4,DKI2
2012-12-28,47.0,4.0,23.0,210.0,11.0,210.0,O3,4,DKI2
2012-12-29,40.0,4.0,26.0,215.0,14.0,215.0,O3,4,DKI2
2012-12-30,38.0,4.0,20.0,215.0,10.0,215.0,O3,4,DKI2
2012-12-31,36.0,2.0,15.0,153.0,7.0,153.0,O3,3,DKI2
