tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2014-12-04,54.0,15.0,29.0,77.0,19.0,77.0,O3,2,DKI4
2014-12-05,68.0,18.0,28.0,103.0,23.0,103.0,O3,3,DKI2
2014-12-06,54.0,14.0,43.0,53.0,13.0,54.0,PM10,2,DKI2
2014-12-07,55.0,15.0,51.0,56.0,11.0,56.0,O3,2,DKI2
2014-12-08,30.0,15.0,19.0,52.0,11.0,52.0,O3,2,DKI2
2014-12-09,42.0,16.0,39.0,47.0,12.0,47.0,O3,1,DKI2
2014-12-10,45.0,17.0,31.0,51.0,18.0,51.0,O3,2,DKI2
2014-12-11,61.0,18.0,28.0,48.0,17.0,61.0,PM10,2,DKI4
2014-12-12,52.0,16.0,23.0,48.0,14.0,52.0,PM10,2,DKI4
2014-12-13,59.0,16.0,24.0,58.0,12.0,59.0,PM10,2,DKI4
2014-12-14,50.0,19.0,23.0,46.0,12.0,50.0,PM10,1,DKI4
2014-12-15,41.0,16.0,23.0,41.0,12.0,41.0,PM10,1,DKI2
2014-12-16,72.0,17.0,26.0,56.0,19.0,72.0,PM10,2,DKI4
2014-12-17,47.0,15.0,25.0,52.0,13.0,52.0,O3,2,DKI2
2014-12-18,56.0,29.0,23.0,37.0,10.0,56.0,PM10,2,DKI4
2014-12-19,62.0,34.0,30.0,46.0,15.0,62.0,PM10,2,DKI1
2014-12-20,37.0,30.0,30.0,42.0,13.0,42.0,O3,1,DKI1
2014-12-21,67.0,34.0,47.0,48.0,15.0,67.0,PM10,2,DKI2
2014-12-22,42.0,25.0,33.0,79.0,19.0,79.0,O3,2,DKI2
2014-12-23,39.0,10.0,37.0,55.0,18.0,55.0,O3,2,DKI2
2014-12-24,69.0,11.0,43.0,137.0,19.0,137.0,O3,3,DKI2
2014-12-25,59.0,12.0,37.0,130.0,16.0,130.0,O3,3,DKI2
2014-12-26,52.0,14.0,30.0,71.0,14.0,71.0,O3,2,DKI2
2014-12-27,30.0,9.0,32.0,40.0,16.0,40.0,O3,1,DKI2
2014-12-28,40.0,10.0,42.0,137.0,22.0,137.0,O3,3,DKI4
2014-12-29,31.0,9.0,25.0,201.0,6.0,201.0,O3,4,DKI4
2014-12-30,36.0,10.0,28.0,81.0,11.0,81.0,O3,2,DKI4
2014-12-31,24.0,9.0,25.0,217.0,11.0,217.0,O3,4,DKI4
